ModelName,DatasetName,Seed,EventId,CI,IBS,MAEH,MAEM,MAEPO,DCalib,GlobalCI,LocalCI
mensa,ebmt_me,1,3,0.6116400292939301,0.2132852917581868,1461.9842339646843,5105.58606446053,8395.021996961794,8.624763048555747e-10,0.5603155013730321,0.6824912891986062
mensa,ebmt_me,1,4,0.4856537038707931,0.1820072103763957,1249.5003833364517,5543.007730864439,11822.505703813042,0.2321767208555258,0.5603155013730321,0.6824912891986062
mensa,ebmt_me,1,5,0.6107248720021557,0.2051218629036987,1644.4062693785072,8752.574061313679,18890.74092208107,0.0041605838853153,0.5603155013730321,0.6824912891986062
deepsurv,mimic_me,2,1,0.6831902415903559,0.1651562278242435,374.2462680014854,1023.2183094058822,1562.995367958344,0.9126063536744532,0.7119528010148112,0.8983727356463003
deepsurv,mimic_me,2,2,0.7013854316574489,0.1594757618006875,351.12194143577733,1006.3681345217316,1539.046981011742,0.9817913638315208,0.7119528010148112,0.8983727356463003
deepsurv,mimic_me,2,3,0.7411356796654734,0.1227645307057795,259.6143988080508,678.0999021045382,855.0366604532055,0.9257648420819248,0.7119528010148112,0.8983727356463003
deephit,mimic_me,2,1,0.6583319435858661,0.1815128357894024,346.11147499497184,1044.939282459016,1663.5976593389482,0.4307279977982434,0.699538334152402,0.9069696039299968
deephit,mimic_me,2,2,0.6938702039698539,0.1685642926309316,335.6350448435712,958.4262656311556,1569.4964711665823,0.3594430146663313,0.699538334152402,0.9069696039299968
deephit,mimic_me,2,3,0.7347296227072576,0.137184167526481,271.59952364866183,630.4196021155861,857.4997108205499,1.1178515528938634e-09,0.699538334152402,0.9069696039299968
hierarch,mimic_me,2,1,0.6063767047394777,0.5981914063166074,816.3684530628805,2755.024448065936,3375.557901434576,0.0,0.6658004011222551,0.894381332514584
hierarch,mimic_me,2,2,0.6189872510906715,0.6291139019788377,828.7139949544431,2848.017680130364,3469.528087249496,0.0,0.6658004011222551,0.894381332514584
hierarch,mimic_me,2,3,0.7435461082776317,0.3112198927127415,486.3494756491718,1321.7777991361493,1548.917863162055,0.0,0.6658004011222551,0.894381332514584
mtlr,mimic_me,2,1,0.6593513703745965,0.1847461031273406,342.1087694231608,1374.649109591828,1946.4434783022373,5.656347587272964e-31,0.6851604237561452,0.8090267116978815
mtlr,mimic_me,2,2,0.6705464738052942,0.1624464913449597,339.289664185066,1269.4860096638174,1816.829636747522,1.1086410662569471e-30,0.6851604237561452,0.8090267116978815
mtlr,mimic_me,2,3,0.7149320492919822,0.1319592844605661,286.3202989593196,739.0042164457121,912.2093599730078,2.276373369119713e-39,0.6851604237561452,0.8090267116978815
dsm,mimic_me,2,1,0.6840161486565844,0.1674911787491333,470.2599875941752,1730.961343105489,1960.894530874767,0.987546240614867,0.7123902107394146,0.8928461774639238
dsm,mimic_me,2,2,0.70459283561896,0.1609374414598503,466.0965572199292,2493.166738902447,2611.5468233515667,0.4905513481771919,0.7123902107394146,0.8928461774639238
dsm,mimic_me,2,3,0.7393433015490861,0.1231160607352214,256.1383965918147,666.735777544679,853.0882299058779,0.0273437773704902,0.7123902107394146,0.8928461774639238
mensa,mimic_me,2,1,0.676869711906395,0.0930482618521464,352.737129778826,1072.8783561990074,1257.9229422173712,0.993607273910304,0.7104911149215389,0.9060485108996008
mensa,mimic_me,2,2,0.7077467375070392,0.1530283882178346,322.56956155912235,968.4940497119188,1565.406624670715,0.988077298679606,0.7104911149215389,0.9060485108996008
mensa,mimic_me,2,3,0.7378908353660468,0.1386644167733357,257.5220570068742,1345.393780849135,1445.9617593774312,0.9440370527935869,0.7104911149215389,0.9060485108996008
deepsurv,rotterdam_me,2,1,0.6681263939310076,0.2126136797172478,1196.8830517998258,2518.578282033759,3749.684696569344,0.4610123518975447,0.681814411023739,0.8417910447761194
deepsurv,rotterdam_me,2,2,0.6976520780945384,0.1863201416561823,1029.393018150448,2050.264949501111,3207.609312747601,0.8617088506639589,0.681814411023739,0.8417910447761194
deephit,rotterdam_me,2,1,0.6576993830074723,0.2169779572977713,993.710454738431,2821.805681834062,4158.16229573464,0.2646475075142243,0.6664410805429786,0.9044776119402984
deephit,rotterdam_me,2,2,0.6765556277606684,0.2091480440067205,854.9010453254014,2425.038824267889,3736.255166123048,1.6052663488054604e-06,0.6664410805429786,0.9044776119402984
hierarch,rotterdam_me,2,1,0.5921011932863399,0.5315647181578929,2115.2762921114154,4129.684028538529,5466.040642439107,0.0,0.6431343954801273,0.5552238805970149
hierarch,rotterdam_me,2,2,0.7021821640814097,0.6322912879460173,2640.06522900476,4473.842424118179,5785.058765973338,0.0,0.6431343954801273,0.5552238805970149
mtlr,rotterdam_me,2,1,0.6695996874338646,0.2061518863711688,1079.228807857377,2526.4645906591354,3862.6615228214514,0.8104660202470969,0.6837006020966411,0.7910447761194029
mtlr,rotterdam_me,2,2,0.7000160106989141,0.1789266173181068,903.4358590182557,2042.0033357977568,3266.832164123676,0.4388531521921094,0.6837006020966411,0.7910447761194029
dsm,rotterdam_me,2,1,0.6625262506715288,0.20850213655233,1071.729127708349,2598.1700861019344,3933.414787781953,0.0431934540954241,0.6742041539865434,0.9014925373134328
dsm,rotterdam_me,2,2,0.687716026709613,0.186993300364344,983.6084197070736,1959.799642534908,3213.0259217216208,0.3366559644072018,0.6742041539865434,0.9014925373134328
mensa,rotterdam_me,2,1,0.6724811564947011,0.2005844676608092,995.1855354700472,1302.4480812645918,1723.882423924388,0.5617035446987386,0.6833469412704719,0.9014925373134328
mensa,rotterdam_me,2,2,0.695919155388542,0.2103127156564129,916.4519152137948,2414.6162735917787,4228.080553368528,0.9738698334489868,0.6833469412704719,0.9014925373134328
deepsurv,proact_me,2,1,0.7235253949505389,0.1675649186760898,89.6983286287419,147.64844175237934,216.99778431859392,0.9644014256248064,0.6992099523792564,0.7310536044362292
deepsurv,proact_me,2,2,0.6990065828845003,0.1514616949279049,71.89746549281543,107.03217126187216,142.5557524043055,0.9822682839995368,0.6992099523792564,0.7310536044362292
deepsurv,proact_me,2,3,0.6613522427950161,0.1785884001880205,90.08867360804004,131.94248350157463,149.3941766060017,0.3798030734295823,0.6992099523792564,0.7310536044362292
deepsurv,proact_me,2,4,0.7138505540734661,0.1620006838954388,86.18925263528209,131.5101437972695,148.60563999009057,0.0658550729768626,0.6992099523792564,0.7310536044362292
deephit,proact_me,2,1,0.7116491953344161,0.1985580692626291,89.02450365802979,162.0111300792444,242.9871052033157,0.779994611637897,0.6783745676317218,0.7005545286506469
deephit,proact_me,2,2,0.7513105924596051,0.1710251594519378,65.19624956896848,106.00897777871288,147.50953953039485,0.3934933847860981,0.6783745676317218,0.7005545286506469
deephit,proact_me,2,3,0.6224673448736666,0.1969625113444449,94.08221729341464,149.86633702963243,167.89809500921766,0.0147467646333101,0.6783745676317218,0.7005545286506469
deephit,proact_me,2,4,0.6625859326903345,0.1927761346712651,104.09862261281828,162.1040284097077,180.2245150890861,0.2023614992634926,0.6783745676317218,0.7005545286506469
hierarch,proact_me,2,1,0.7019784438210542,0.5834323317522064,183.74918885192807,329.16822039454206,410.1430721975498,0.0,0.6975967551690401,0.7356746765249538
hierarch,proact_me,2,2,0.7099820466786355,0.6299939129137352,200.4965793681149,327.1447585228045,368.828828179845,0.0,0.6975967551690401,0.7356746765249538
hierarch,proact_me,2,3,0.6774654523826076,0.4844840731677198,170.59782967346268,254.74755300486763,272.7793109844529,0.0,0.6975967551690401,0.7356746765249538
hierarch,proact_me,2,4,0.7046288220808536,0.377262344620298,141.84192990947602,210.5222307759656,228.642717455344,0.0,0.6975967551690401,0.7356746765249538
mtlr,proact_me,2,1,0.7289605787686402,0.1678391706688012,84.21112999822408,134.0496612163047,213.32453574352343,0.017056567817538,0.7115456733841315,0.7509242144177449
mtlr,proact_me,2,2,0.7323877917414722,0.1453421867277803,65.88319340919436,106.6021906106912,141.94185023774034,0.947573261326386,0.7115456733841315,0.7509242144177449
mtlr,proact_me,2,3,0.6836990861971743,0.1746384495708061,86.46650089288678,130.91119182667043,146.73284687993464,0.9467603705146784,0.7115456733841315,0.7509242144177449
mtlr,proact_me,2,4,0.7113944182228606,0.1596440974569657,86.3342025146267,130.2317139398842,147.51772841283127,0.9946910444247866,0.7115456733841315,0.7509242144177449
dsm,proact_me,2,1,0.7232946995423003,0.1741093832611865,111.2715422649337,222.1191159216205,256.9523491608186,0.1454209636859449,0.6907207639431568,0.7024029574861368
dsm,proact_me,2,2,0.6925194494314781,0.1618338578409049,103.49346812691218,187.6674466275055,201.3113496702923,0.3683042648067097,0.6907207639431568,0.7024029574861368
dsm,proact_me,2,3,0.653952216531875,0.1881459465736472,90.331434116027,139.46533755770048,157.3012522992742,0.5233193818614417,0.6907207639431568,0.7024029574861368
dsm,proact_me,2,4,0.6976451877693413,0.1733140879071752,88.72057897223829,141.35279557651916,159.03831229646417,0.5102017848864087,0.6907207639431568,0.7024029574861368
mensa,proact_me,2,1,0.738732836261627,0.3480219657303178,85.3848601961391,131.69451193376378,247.50542474883065,0.6341401149196606,0.7157337009467583,0.7578558225508318
mensa,proact_me,2,2,0.7347097546379413,0.1545161918869981,66.59021444480177,116.68793795086388,208.894429561979,0.8322570803252722,0.7157337009467583,0.7578558225508318
mensa,proact_me,2,3,0.691292223792861,0.1708318620689169,84.4012310962109,136.09316375686376,154.71093684332195,0.731341261513297,0.7157337009467583,0.7578558225508318
mensa,proact_me,2,4,0.709874563923661,0.1758291784571027,83.73613431588932,133.6919575352672,148.80072659823148,0.0865363736482987,0.7157337009467583,0.7578558225508318
deepsurv,ebmt_me,2,1,0.589759904186238,0.2037714248626384,3123.605002824469,4955.7089090734735,8148.004989475239,0.99081371491071,0.5486304507145474,0.6504135829342621
deepsurv,ebmt_me,2,2,0.5196477076302576,0.2447186581398075,3112.5276209208205,4909.017263765844,7729.943719364586,0.8072634206279081,0.5486304507145474,0.6504135829342621
deepsurv,ebmt_me,2,3,0.528023466714436,0.1884634270677379,2925.835165490608,5061.630299348327,9534.77255133902,0.998364640122322,0.5486304507145474,0.6504135829342621
deepsurv,ebmt_me,2,4,0.5076520427627201,0.1554703850009589,2369.699681010644,4408.017821812349,14064.538012552584,0.9999956453145172,0.5486304507145474,0.6504135829342621
deepsurv,ebmt_me,2,5,0.5867175655187351,0.1923118246457295,2267.254073618939,4782.541849172407,8706.002779982327,0.9873477722250557,0.5486304507145474,0.6504135829342621
deephit,ebmt_me,2,1,0.5660871680670696,0.1974809249468073,1216.4217955342665,6389.791504219343,10132.211036264434,0.8426785792607716,0.507040124587761,0.6047017849368742
deephit,ebmt_me,2,2,0.479940735863034,0.257963359915319,1353.0680075336725,5861.459828298171,8699.671536747683,0.7821857381898119,0.507040124587761,0.6047017849368742
deephit,ebmt_me,2,3,0.5421079737566896,0.1849594599001395,1016.00841228885,7541.111924525086,12622.556663581629,0.660637453299316,0.507040124587761,0.6047017849368742
deephit,ebmt_me,2,4,0.4633810939094175,0.1370636929863784,632.0894689904435,11152.362123480212,20996.86185181479,0.8875298896998304,0.507040124587761,0.6047017849368742
deephit,ebmt_me,2,5,0.4504277669482348,0.1939784300571425,929.854492861982,6745.259059319189,12323.8834121807,0.7585406694098987,0.507040124587761,0.6047017849368742
hierarch,ebmt_me,2,1,0.5541478750678369,0.5625055498186249,1004.1093704678982,7560.488711161658,11302.90824320675,0.0,0.5173002931476731,0.3974749673487157
hierarch,ebmt_me,2,2,0.4941970532554119,0.5897736184762122,958.1225036017296,6503.199701167006,9341.411409616518,1.368771045407e-311,0.5173002931476731,0.3974749673487157
hierarch,ebmt_me,2,3,0.5205669629861842,0.6155898114533231,1144.81162259145,9208.246121754612,14289.690860811148,0.0,0.5173002931476731,0.3974749673487157
hierarch,ebmt_me,2,4,0.4741161336113206,0.7213179501038832,1629.51474402109,14036.989140106642,23881.48886844121,0.0,0.5173002931476731,0.3974749673487157
hierarch,ebmt_me,2,5,0.524393545592376,0.6671920778514315,1627.092896629609,8848.260013574289,14426.8843664358,0.0,0.5173002931476731,0.3974749673487157
mtlr,ebmt_me,2,1,0.5800475326084923,0.1774134045855735,1622.4054220528617,5720.408286603346,9390.06957790788,0.6709393800903036,0.5197279223158666,0.6421419242490205
mtlr,ebmt_me,2,2,0.491200921886575,0.2298667526619015,1661.1217149095655,5725.5767157444425,8563.788424193956,0.9871286710892174,0.5197279223158666,0.6421419242490205
mtlr,ebmt_me,2,3,0.5561029131865918,0.1566652619749601,1399.3629810167322,6584.155570480012,11657.400433638117,0.9983847627874928,0.5197279223158666,0.6421419242490205
mtlr,ebmt_me,2,4,0.4610743911635541,0.1319363540529598,897.1457655014061,10091.2418135096,19935.74154184417,0.9994299790845784,0.5197279223158666,0.6421419242490205
mtlr,ebmt_me,2,5,0.4711934156378601,0.1799490758013741,1121.878884891407,6275.161529748829,11853.78588261034,0.9998499835162464,0.5197279223158666,0.6421419242490205
dsm,ebmt_me,2,1,0.5734603364709845,0.2173387590181917,1522.1536200507232,6125.950534322825,9868.370066367914,9.475221985165147e-65,0.5302445950897765,0.6595559425337396
dsm,ebmt_me,2,2,0.4928800724339451,0.2610421049319119,1275.22143717876,6002.959944709703,8841.171653159217,4.3708788261908926e-70,0.5302445950897765,0.6595559425337396
dsm,ebmt_me,2,3,0.5219552609776305,0.1961219785910908,1876.4347499662813,6295.920392682234,11377.365131738776,1.490908842366595e-14,0.5302445950897765,0.6595559425337396
dsm,ebmt_me,2,4,0.505434059353236,0.1542180930243038,1619.1986767650003,6893.200869359171,16737.700597693743,0.2386027333666208,0.5302445950897765,0.6595559425337396
dsm,ebmt_me,2,5,0.5543372319688109,0.1955114705626738,1964.6651725996128,4984.671931955288,9463.57040202832,0.2297722618654621,0.5302445950897765,0.6595559425337396
mensa,ebmt_me,2,1,0.584407807324513,0.4033854475333437,1009.5012987573314,1650.3344352200156,4392.877025556906,1.2159176121007545e-42,0.5301209234151704,0.6708750544188071
mensa,ebmt_me,2,2,0.4873816775043213,0.2323489972254865,1030.048801004878,6645.858483317779,10140.664598259891,7.102050843990758e-48,0.5301209234151704,0.6708750544188071
mensa,ebmt_me,2,3,0.5494301260664144,0.1878259613258467,1366.2157088227402,5327.784293988317,8689.969255517814,5.426376654868133e-07,0.5301209234151704,0.6708750544188071
mensa,ebmt_me,2,4,0.4777536264028745,0.1738016823596687,1389.401461641976,4916.694084944807,10959.46019349133,0.0044946407096259,0.5301209234151704,0.6708750544188071
mensa,ebmt_me,2,5,0.5304851635260992,0.2036455478414592,1526.4378469863764,9288.271852439955,19288.611616632545,0.0397123557432706,0.5301209234151704,0.6708750544188071
deepsurv,mimic_me,3,1,0.6757937888680726,0.173598390039128,398.0850070588056,1061.9831868274923,1643.2931962472114,0.9996323178766572,0.7111594239763535,0.8979400749063671
deepsurv,mimic_me,3,2,0.7044972355108512,0.1606465311706329,338.2140055091272,1072.7196033918397,1623.482291525659,0.9986502721092404,0.7111594239763535,0.8979400749063671
deepsurv,mimic_me,3,3,0.7429141758254625,0.1252197428379932,258.965430022762,649.5959367371092,856.1676119488612,0.978920777808706,0.7111594239763535,0.8979400749063671
deephit,mimic_me,3,1,0.6592896009087086,0.1821686388054612,350.33404323786374,1024.430911640488,1684.8666187056915,0.1001489660292821,0.700023741049894,0.8860799001248439
deephit,mimic_me,3,2,0.6884472975244533,0.1784059776291179,316.2836361168564,1005.9675726801536,1652.2365753690617,0.0029043130262105,0.700023741049894,0.8860799001248439
deephit,mimic_me,3,3,0.7393174280246969,0.1386128499984444,275.5779514193825,661.9056547262177,909.4774566525688,2.902933602346842e-09,0.700023741049894,0.8860799001248439
hierarch,mimic_me,3,1,0.611238169061231,0.614106860131947,835.580627345674,2740.429873114778,3405.2532566350087,0.0,0.6737974605812498,0.8692259675405742
hierarch,mimic_me,3,2,0.6356998450795728,0.6396956654719861,846.3595586083828,2850.205268774864,3499.258421607583,0.0,0.6737974605812498,0.8692259675405742
hierarch,mimic_me,3,3,0.74829727250317,0.3204474520209261,498.52231108190006,1332.3499598100905,1579.929230622717,0.0,0.6737974605812498,0.8692259675405742
mtlr,mimic_me,3,1,0.6382616821426965,0.1721225787065346,613.5194034629502,2344.8336407985994,2890.2908448859234,4.2193971176282564e-17,0.6773289417529785,0.8021223470661673
mtlr,mimic_me,3,2,0.6619749855755908,0.169736191591913,347.3993710339289,1439.9702437149128,2014.117888076762,1.5861688229564967e-27,0.6773289417529785,0.8021223470661673
mtlr,mimic_me,3,3,0.7179758594489944,0.1406177844282101,300.5466427228854,867.476122462775,1030.3551777858452,6.552144511384808e-39,0.6773289417529785,0.8021223470661673
dsm,mimic_me,3,1,0.6738852367467276,0.1744341370436285,471.8358843597897,1639.4534389458615,1946.452421989349,0.990027421375592,0.7110820857077595,0.902621722846442
dsm,mimic_me,3,2,0.699199956386038,0.1664000297587033,457.5319176341352,1727.261699646579,1931.8322377957968,0.8226559901649726,0.7110820857077595,0.902621722846442
dsm,mimic_me,3,3,0.7478767131307243,0.125289019708437,256.0415215530203,644.0029469539544,854.5228196054999,0.254270548829131,0.7110820857077595,0.902621722846442
mensa,mimic_me,3,1,0.6747738856907708,0.09549950082085,369.9883367378095,1096.8064191288624,1293.3445536398162,0.9953221737932852,0.7118187262926732,0.9073033707865168
mensa,mimic_me,3,2,0.7027581287793088,0.1568369622238846,340.1507943441443,937.05032725124,1549.6396794375885,0.9999188653707544,0.7118187262926732,0.9073033707865168
mensa,mimic_me,3,3,0.7465314927452718,0.1373676734943411,257.205476578873,1323.3462110025164,1437.05292734514,0.6377089295203887,0.7118187262926732,0.9073033707865168
deepsurv,rotterdam_me,3,1,0.6844385832705351,0.1838731824133076,1287.2982326064696,2713.601005224239,3703.676974688394,0.7858584979897738,0.6981547331736199,0.8059701492537313
deepsurv,rotterdam_me,3,2,0.714296731156675,0.1662870536727791,1058.8022936929324,2056.048072992452,2974.223243814913,0.918401772584857,0.6981547331736199,0.8059701492537313
deephit,rotterdam_me,3,1,0.6576127911929491,0.1887931587148288,990.4892431000612,3119.0979115645337,4297.653684305229,0.8145070756223366,0.6774392107022819,0.8746268656716418
deephit,rotterdam_me,3,2,0.7007721449434628,0.1847279649699603,815.4289402293534,2611.513519567048,3710.425568499931,0.0004223285428779,0.6774392107022819,0.8746268656716418
hierarch,rotterdam_me,3,1,0.6399446282887192,0.4948147489895763,2076.171469665049,4341.498414415738,5520.054187156433,0.0,0.6785462822323876,0.6626865671641791
hierarch,rotterdam_me,3,2,0.7239750522957094,0.611174378828741,2584.1883649919105,4625.902660166703,5724.814709099586,0.0,0.6785462822323876,0.6626865671641791
mtlr,rotterdam_me,3,1,0.6746502408177976,0.1725756900837197,1036.8600583443083,2789.261463633721,3967.3869528729583,0.9374904535798354,0.6945678214160773,0.835820895522388
mtlr,rotterdam_me,3,2,0.7180080395615837,0.1587085755779777,871.7593899594876,2059.3504265567512,3127.353298033933,0.927056316564606,0.6945678214160773,0.835820895522388
dsm,rotterdam_me,3,1,0.6612987778906326,0.1838403990851858,1087.914829355655,2864.425964219281,4042.777751143431,0.0570686763345113,0.6879431053799248,0.8835820895522388
dsm,rotterdam_me,3,2,0.7192997676817336,0.1633713180525346,985.8401477463676,2122.468051651204,3071.5557299769425,0.8841693795343601,0.6879431053799248,0.8835820895522388
mensa,rotterdam_me,3,1,0.6779021001933095,0.1907596113470941,962.6595754226386,1252.8732031414063,1595.2456476187583,0.8587602759146288,0.6898428401255862,0.8985074626865671
mensa,rotterdam_me,3,2,0.7038954278608404,0.1810552998919768,918.378726007184,2634.1663745773662,4235.570408001198,0.7307782417833129,0.6898428401255862,0.8985074626865671
deepsurv,proact_me,3,1,0.6864630875641086,0.1914175170038322,86.36956699869855,132.23952588221348,220.88514935962547,0.996594229438066,0.6969390965985164,0.7548758865248227
deepsurv,proact_me,3,2,0.7352028231184128,0.148893989461319,67.83118674178992,105.27578629333014,142.8003347676385,0.9978669004844464,0.6969390965985164,0.7548758865248227
deepsurv,proact_me,3,3,0.6782612628912611,0.1837835836311376,92.25473546681545,131.81675769316257,160.84254603660685,0.7698945121628098,0.6969390965985164,0.7548758865248227
deepsurv,proact_me,3,4,0.6990841826222268,0.1737231470109895,92.4731406352958,132.04532744560177,155.67585732254213,0.0345124959215441,0.6969390965985164,0.7548758865248227
deephit,proact_me,3,1,0.7102809015197854,0.2239764099794209,83.12359303633531,137.50127286258655,231.0349377884678,0.0717692652349396,0.66639587519461,0.7229609929078015
deephit,proact_me,3,2,0.7202256606356737,0.1749051923673807,64.71750288144897,101.01918508593543,145.52920147690156,0.0449073032459435,0.66639587519461,0.7229609929078015
deephit,proact_me,3,3,0.6277214884506362,0.210713104867252,99.00130520511112,154.49009550659915,184.1275275735273,0.0040290618565325,0.66639587519461,0.7229609929078015
deephit,proact_me,3,4,0.6412136271657636,0.2103580465435385,112.48198313338794,166.04305485069662,190.75855900819272,1.3204912197105084e-05,0.66639587519461,0.7229609929078015
hierarch,proact_me,3,1,0.6904437020655907,0.6542175789156274,196.8256920461424,316.4344201785835,410.1345057568778,0.0,0.6967663384948245,0.7367021276595744
hierarch,proact_me,3,2,0.732688925869537,0.6819887014662639,215.0732315036863,331.1437419575374,375.8872963637472,0.0,0.6967663384948245,0.7367021276595744
hierarch,proact_me,3,3,0.6693353838731078,0.497756319886752,170.15392159402688,251.6417771697375,281.2816863248209,0.0,0.6967663384948245,0.7367021276595744
hierarch,proact_me,3,4,0.7045581750078419,0.3947384833432335,138.46738318931386,201.58312799675977,226.29863215425584,0.0,0.6967663384948245,0.7367021276595744
mtlr,proact_me,3,1,0.7135933750529337,0.185162148417947,79.73440293272887,125.79084384949684,213.8660176712069,0.4816839538580227,0.6992281414724337,0.7637411347517731
mtlr,proact_me,3,2,0.7364774752446034,0.1466652302182901,65.47521328870077,101.92021185567556,139.57640359024018,0.9991886989055312,0.6992281414724337,0.7637411347517731
mtlr,proact_me,3,3,0.6640582594535914,0.1876765453804377,97.21146977458233,134.75957600555586,164.0033876506584,0.0051989125408239,0.6992281414724337,0.7637411347517731
mtlr,proact_me,3,4,0.6991210859416804,0.1729905415580309,95.48222697903044,141.24942103647092,161.5886789297339,0.2919763374032504,0.6992281414724337,0.7637411347517731
dsm,proact_me,3,1,0.6796781630828589,0.198185130049726,114.6471484404619,179.89676107211585,246.84016435371257,0.868382694930144,0.685915484267701,0.7127659574468085
dsm,proact_me,3,2,0.7199187999386278,0.1569167241829102,96.7604935560584,224.0147528465997,234.7170891463916,0.690447841055891,0.685915484267701,0.7127659574468085
dsm,proact_me,3,3,0.669388155117303,0.1892365229699263,91.95976646973642,137.0711312226611,164.16554429688023,0.9526334186838302,0.685915484267701,0.7127659574468085
dsm,proact_me,3,4,0.6857559337462404,0.2029231064072519,103.5926003815874,155.17295003429146,179.88845419178753,0.0001037913891673,0.685915484267701,0.7127659574468085
mensa,proact_me,3,1,0.715842469298452,0.3515647771448779,80.20548332368125,121.7980448171496,262.9542836127944,0.5603273569658651,0.6973175191113652,0.7615248226950354
mensa,proact_me,3,2,0.7283220621038842,0.1624232208627383,62.91023008759533,99.10296341103732,192.4727458068328,0.9530332186386482,0.6973175191113652,0.7615248226950354
mensa,proact_me,3,3,0.6588339062782703,0.1830732012973335,94.90657825542586,142.5120479248202,169.76363777330528,0.980122921275412,0.6973175191113652,0.7615248226950354
mensa,proact_me,3,4,0.7004496054420095,0.1858970272665612,88.63268603986958,130.91608101433704,155.2250856285946,0.2127386628976856,0.6973175191113652,0.7615248226950354
deepsurv,ebmt_me,3,1,0.5907242885107664,0.2045135445241853,3032.654522032748,4768.929218658687,8251.574238455232,0.9183550696051606,0.550020277245244,0.667684256432621
deepsurv,ebmt_me,3,2,0.5823377057398279,0.2500706102852758,3097.902993429471,4752.1839182640215,7535.119482134256,0.7635178127167481,0.550020277245244,0.667684256432621
deepsurv,ebmt_me,3,3,0.5169263836646965,0.1949797768636306,3009.424605944529,5267.966743055644,9613.350439682858,0.9822729909983208,0.550020277245244,0.667684256432621
deepsurv,ebmt_me,3,4,0.4192760381967577,0.1620270911638315,2481.9922345646523,4523.670171873955,13498.461082024289,0.9998967555106324,0.550020277245244,0.667684256432621
deepsurv,ebmt_me,3,5,0.5588490770901194,0.2103947861206614,2472.744831432127,4941.022951086776,8823.388244459107,0.9710902235426608,0.550020277245244,0.667684256432621
deephit,ebmt_me,3,1,0.587844451136877,0.2532235127538528,1148.0345234013498,6338.804158314383,10219.1953641305,0.038051101016764,0.514899166789559,0.5939816833842129
deephit,ebmt_me,3,2,0.4530035926142535,0.2878620132356801,1493.1546464158494,5775.773056999665,8578.568800131874,0.182484134323918,0.514899166789559,0.5939816833842129
deephit,ebmt_me,3,3,0.5323302883754254,0.2229244023695697,1028.575492837225,7619.68264063139,12685.660756318071,0.3474214240819384,0.514899166789559,0.5939816833842129
deephit,ebmt_me,3,4,0.4702642682656007,0.1627287752179583,618.0409930314463,10744.207668665296,20282.086315283097,0.8423870312542557,0.514899166789559,0.5939816833842129
deephit,ebmt_me,3,5,0.5163952225841477,0.2481774851757575,829.7434581818624,7298.842648892138,13181.83749611914,0.1077801579835839,0.514899166789559,0.5939816833842129
hierarch,ebmt_me,3,1,0.5789226020177685,0.6629054421837449,1048.1113510708158,7503.351753264202,11383.742959080322,0.0,0.5462136852971539,0.3986044483209769
hierarch,ebmt_me,3,2,0.5621355167516083,0.6656431367126152,972.9147789737336,6478.256861352928,9281.05260448514,7.357903741102046e-295,0.5462136852971539,0.3986044483209769
hierarch,ebmt_me,3,3,0.5262403725595558,0.6900583405234814,1139.6672458260614,9211.532418828614,14277.510534515292,0.0,0.5462136852971539,0.3986044483209769
hierarch,ebmt_me,3,4,0.5252498334443704,0.8416330349600409,1664.9227222459103,13526.019367571434,23063.89801418924,0.0,0.5462136852971539,0.3986044483209769
hierarch,ebmt_me,3,5,0.5102062975027144,0.7775888590415593,1660.071273642886,9290.757534785893,15173.752382012895,0.0,0.5462136852971539,0.3986044483209769
mtlr,ebmt_me,3,1,0.5949593434723687,0.1789194081422249,1384.092351822626,5797.557960857783,9677.9491666739,0.975037697278746,0.5307246350095856,0.6053205407762756
mtlr,ebmt_me,3,2,0.4970005848441808,0.2329202395090778,1776.9835787058234,5540.51198626891,8343.307729401118,0.8155638725496017,0.5307246350095856,0.6053205407762756
mtlr,ebmt_me,3,3,0.5452489700877664,0.1665372749763426,1379.5814062932634,7000.921661995235,11987.8102773203,0.978986177730737,0.5307246350095856,0.6053205407762756
mtlr,ebmt_me,3,4,0.4729291583388852,0.1473085506514815,833.9259495362259,9905.793791509166,19443.67243812697,0.9947427794964117,0.5307246350095856,0.6053205407762756
mtlr,ebmt_me,3,5,0.510586319218241,0.1861807353463171,1090.7061188671676,6602.265579665567,12485.26042689257,0.8859946159109211,0.5307246350095856,0.6053205407762756
dsm,ebmt_me,3,1,0.5873174220749887,0.2409467649238121,1450.2498678427112,6068.89017083665,9949.281376652769,2.4474240852969714e-60,0.5231805780858281,0.6864369821194941
dsm,ebmt_me,3,2,0.4913526610410226,0.286283500693586,1247.9017341956471,5950.543332959604,8753.339076091812,8.404052281876476e-84,0.5231805780858281,0.6864369821194941
dsm,ebmt_me,3,3,0.5129634605051048,0.2032959882356396,1858.0532825308453,6391.409597692556,11457.38771337924,6.837291357586449e-15,0.5231805780858281,0.6864369821194941
dsm,ebmt_me,3,4,0.4457916944259382,0.1653554623668046,1676.635715374487,6538.862895789627,16076.741542407432,0.0937097477408765,0.5231805780858281,0.6864369821194941
dsm,ebmt_me,3,5,0.5420738327904452,0.2096475000490497,1950.320204722385,4411.384335467091,10180.88059522509,0.116823686447084,0.5231805780858281,0.6864369821194941
mensa,ebmt_me,3,1,0.4094451136876976,0.6692083871058461,1073.576785253039,2180.8444656929782,5386.922075385834,1.8658713047730448e-169,0.4976035982893378,0.6737897950283471
